timestamp,zone_id,latitude,longitude,traffic_speed,vehicle_count,road_type,weather,is_holiday,is_special_event,distance_km,travel_time_min
2026-03-20 23:02:17.445423,C1,12.924976648450228,77.41779934971748,12.6,86,city,rain,0,0,9.28,43.72
2026-03-20 23:02:17.445423,C2,12.868218635897728,77.55139958335415,22.87,61,city,fog,0,0,10.4,31.0
2026-03-20 23:02:17.445423,C3,12.972340615828738,77.69730894150781,24.34,77,city,clear,0,0,6.47,16.48
2026-03-20 23:02:17.445423,R1,12.989544481488494,77.46132664136707,45.77,37,rural,clear,0,0,5.9,6.7
2026-03-20 23:02:17.445423,R2,12.907929333654012,77.6545846488872,48.9,26,rural,clear,0,0,5.43,8.67
2026-03-21 00:02:17.445423,R2,12.849964499418878,77.49845338338164,49.24,34,rural,fog,0,0,5.84,8.01
2026-03-21 00:02:17.445423,R1,12.848454568477047,77.60664257235403,34.82,39,rural,rain,0,0,9.2,17.46
2026-03-21 00:02:17.445423,C3,12.971677794772829,77.66424088141133,29.77,53,city,clear,0,0,9.21,17.63
2026-03-21 00:02:17.445423,C2,12.923882144050092,77.51371412124956,31.46,39,city,clear,0,0,9.52,16.76
2026-03-21 00:02:17.445423,C1,12.873713186156065,77.52091463480107,26.67,57,city,clear,0,0,7.57,14.26
2026-03-21 00:02:17.445423,H2,12.769270305823413,77.51355197894658,31.47,103,highway,rain,0,0,6.87,13.36
2026-03-21 00:02:17.445423,H1,12.745808108049932,77.6075578421917,63.68,71,highway,clear,0,0,8.59,10.52
2026-03-21 01:02:17.445423,H1,12.856015383586284,77.43871467686948,35.58,104,highway,rain,0,0,9.55,17.25
2026-03-21 01:02:17.445423,H2,12.910616518728574,77.66434959618778,58.86,84,highway,clear,0,0,7.92,10.89
2026-03-21 01:02:17.445423,C1,12.78882637559638,77.66271772549993,26.07,62,city,clear,0,0,10.47,24.87
2026-03-21 01:02:17.445423,C2,12.925932758960327,77.45199803888879,14.68,70,city,rain,0,0,9.29,38.37
2026-03-21 01:02:17.445423,C3,12.740995591023392,77.58780627003053,37.51,54,city,clear,0,0,7.19,12.22
2026-03-21 01:02:17.445423,R1,12.746653780303681,77.56706012038198,40.1,38,rural,rain,0,0,7.43,11.15
2026-03-21 01:02:17.445423,R2,12.758404509058584,77.61727277271807,42.74,26,rural,fog,0,0,11.13,16.5
2026-03-21 02:02:17.445423,R1,12.907028955913823,77.54059267690242,31.23,43,rural,rain,0,0,6.41,15.4
2026-03-21 02:02:17.445423,C3,12.87250451247055,77.54846874431806,21.95,83,city,fog,0,0,5.19,16.27
2026-03-21 02:02:17.445423,C2,12.732726989103245,77.67499798805872,29.8,54,city,clear,0,0,8.99,21.64
2026-03-21 02:02:17.445423,R2,12.782064794057948,77.60018858280486,32.35,28,rural,rain,0,0,7.72,16.35
2026-03-21 02:02:17.445423,H2,12.963408781805972,77.60727095426626,59.31,70,highway,clear,0,0,6.86,7.36
2026-03-21 02:02:17.445423,H1,12.927566258264376,77.53020140299526,51.24,78,highway,fog,0,0,9.35,10.77
2026-03-21 02:02:17.445423,C1,12.706755652598574,77.43433580915097,28.16,64,city,clear,0,0,7.09,16.96
2026-03-21 03:02:17.445423,H1,12.767490474338718,77.62165291377991,36.7,91,highway,rain,0,0,9.48,20.47
2026-03-21 03:02:17.445423,H2,12.95987257592727,77.52045602480408,60.93,63,highway,clear,0,0,9.94,11.17
2026-03-21 03:02:17.445423,C1,12.827088497620554,77.47404386718875,28.15,54,city,clear,0,0,5.66,14.61
2026-03-21 03:02:17.445423,C2,12.992204245133626,77.66655113003695,32.12,50,city,clear,0,0,12.63,24.41
2026-03-21 03:02:17.445423,C3,12.899438528087074,77.65474608635986,28.78,66,city,clear,0,0,7.0,13.25
2026-03-21 03:02:17.445423,R1,12.81222721397762,77.57591542389015,50.46,22,rural,fog,0,0,7.56,9.06
2026-03-21 03:02:17.445423,R2,12.712219979441649,77.6828372292383,56.69,17,rural,clear,0,0,8.21,8.68
2026-03-21 04:02:17.445423,R1,12.91648646050899,77.48399330614684,26.66,54,rural,rain,0,0,6.43,16.18
2026-03-21 04:02:17.445423,C3,12.774004557229498,77.67689759599662,28.72,54,city,clear,0,0,5.71,14.1
2026-03-21 04:02:17.445423,C2,12.834606015577538,77.45149125378865,31.33,51,city,clear,0,0,6.18,13.07
2026-03-21 04:02:17.445423,R2,12.814295375170571,77.65621665383945,58.34,24,rural,clear,0,0,6.99,9.42
2026-03-21 04:02:17.445423,H2,12.791188077605826,77.69069247097231,51.52,84,highway,clear,0,0,9.65,15.69
2026-03-21 04:02:17.445423,H1,12.753811117618811,77.6256320798215,66.04,68,highway,clear,0,0,6.34,9.45
2026-03-21 04:02:17.445423,C1,12.707918754634763,77.5538764732666,37.49,52,city,clear,0,0,5.49,8.42
2026-03-21 05:02:17.445423,R1,12.705227515815073,77.43431866722038,53.92,26,rural,clear,0,0,9.69,12.47
2026-03-21 05:02:17.445423,C3,12.90789256305977,77.53044032536498,11.59,82,city,rain,0,0,5.69,31.4
2026-03-21 05:02:17.445423,C2,12.843705537194177,77.47719142949741,18.51,60,city,clear,0,0,7.91,26.77
2026-03-21 05:02:17.445423,R2,12.766334351113285,77.43257718509146,48.52,34,rural,clear,0,0,7.57,12.62
2026-03-21 05:02:17.445423,H2,12.969502691860729,77.60979371270822,52.34,73,highway,clear,0,0,6.2,11.21
2026-03-21 05:02:17.445423,H1,12.735437867984357,77.68329292185574,51.23,83,highway,clear,0,0,7.55,8.43
2026-03-21 05:02:17.445423,C1,12.927284313361573,77.69067374505669,21.34,50,city,fog,0,0,10.22,29.52
2026-03-21 06:02:17.445423,H1,12.995588776970875,77.43761542172098,57.72,86,highway,clear,0,0,8.13,9.69
2026-03-21 06:02:17.445423,H2,12.782001897157603,77.40086139332844,57.38,76,highway,clear,0,0,6.75,9.93
2026-03-21 06:02:17.445423,C1,12.760476853258709,77.60998385562858,13.49,79,city,rain,0,0,5.03,24.95
2026-03-21 06:02:17.445423,C2,12.778874221638652,77.43661433992604,14.36,78,city,rain,0,0,7.83,32.77
2026-03-21 06:02:17.445423,C3,12.761828171899133,77.50170958256925,30.98,38,city,clear,0,0,7.0,14.0
2026-03-21 06:02:17.445423,R1,12.793414823280596,77.59819764453513,40.32,38,rural,fog,0,0,7.36,11.68
2026-03-21 06:02:17.445423,R2,12.879933896786525,77.68763741686371,31.0,39,rural,rain,0,0,7.41,15.31
2026-03-21 07:02:17.445423,R1,12.916536922391716,77.56700095696645,34.44,82,rural,clear,0,0,10.32,17.87
2026-03-21 07:02:17.445423,R2,12.848247646276638,77.45003916414714,47.34,57,rural,clear,0,0,8.86,13.95
2026-03-21 07:02:17.445423,C2,12.766807305687786,77.50584283086836,19.04,109,city,fog,0,0,9.01,32.17
2026-03-21 07:02:17.445423,C3,12.717636898470104,77.66771313118697,8.0,125,city,rain,0,0,10.04,74.3
2026-03-21 07:02:17.445423,C1,12.967510543367561,77.41081881283192,20.91,103,city,clear,0,0,3.64,10.34
2026-03-21 07:02:17.445423,H2,12.810252503515994,77.49620407814476,44.9,127,highway,clear,0,0,7.72,11.88
2026-03-21 07:02:17.445423,H1,12.95487557708929,77.4765230284027,40.94,141,highway,rain,0,0,10.0,19.65
2026-03-21 08:02:17.445423,H1,12.793416231001013,77.58910001612358,34.72,133,highway,clear,0,0,5.59,12.32
2026-03-21 08:02:17.445423,H2,12.834837148154199,77.51806995639392,49.74,114,highway,clear,0,0,8.76,12.49
2026-03-21 08:02:17.445423,C1,12.71037149899547,77.4825392265979,10.53,104,city,rain,0,0,6.6,41.58
2026-03-21 08:02:17.445423,C2,12.938820129880515,77.42948537104267,10.53,105,city,fog,0,0,6.09,38.68
2026-03-21 08:02:17.445423,C3,12.879570937689147,77.50863675925423,24.52,99,city,clear,0,0,3.98,9.31
2026-03-21 08:02:17.445423,R1,12.857759569288753,77.53663899005194,28.04,89,rural,rain,0,0,7.22,16.67
2026-03-21 08:02:17.445423,R2,12.831500978871274,77.42444519404154,28.09,88,rural,rain,0,0,10.94,26.3
2026-03-21 09:02:17.445423,R2,12.813877461001654,77.66549100042468,29.37,89,rural,rain,0,0,8.9,20.8
2026-03-21 09:02:17.445423,R1,12.931807906961156,77.45701226654764,40.61,72,rural,clear,0,0,6.59,9.18
2026-03-21 09:02:17.445423,C3,12.953878259023737,77.51244093624523,18.63,103,city,clear,0,0,7.27,26.24
2026-03-21 09:02:17.445423,C2,12.88509197481304,77.4182540618088,10.76,117,city,rain,0,0,6.32,37.38
2026-03-21 09:02:17.445423,C1,12.815551608674806,77.51848006293856,21.27,80,city,clear,0,0,7.38,22.5
2026-03-21 09:02:17.445423,H2,12.94592454699935,77.5175729029999,51.1,121,highway,clear,0,0,4.81,7.85
2026-03-21 09:02:17.445423,H1,12.877324846568456,77.67296084716875,32.35,136,highway,rain,0,0,5.48,14.79
2026-03-21 10:02:17.445423,H1,12.750380871940425,77.48573774313317,57.48,70,highway,clear,0,0,5.93,7.73
2026-03-21 10:02:17.445423,H2,12.757027707871906,77.43705187720178,46.83,79,highway,fog,0,0,5.31,9.02
2026-03-21 10:02:17.445423,C1,12.872311351129433,77.56749866605071,21.42,63,city,clear,0,0,11.43,36.96
2026-03-21 10:02:17.445423,C2,12.885520731372479,77.47724096796856,21.93,60,city,fog,0,0,9.12,26.0
2026-03-21 10:02:17.445423,C3,12.995013955352936,77.66873834905388,9.48,63,city,rain,0,0,11.49,73.03
2026-03-21 10:02:17.445423,R1,12.723929992745669,77.46650474706676,56.87,29,rural,clear,0,0,8.66,7.44
2026-03-21 10:02:17.445423,R2,12.912768695823159,77.52233121919897,56.3,11,rural,clear,0,0,5.33,8.14
2026-03-21 11:02:17.445423,R2,12.858129426751738,77.60873509904255,52.48,29,rural,clear,0,0,11.07,14.75
2026-03-21 11:02:17.445423,R1,12.74632582840667,77.43717010373499,51.15,31,rural,fog,0,0,4.05,6.74
2026-03-21 11:02:17.445423,C3,12.779298167282509,77.58258412162274,32.43,67,city,clear,0,0,6.33,10.96
2026-03-21 11:02:17.445423,C2,12.718867372695858,77.59565358158741,27.39,48,city,clear,0,0,5.21,11.71
2026-03-21 11:02:17.445423,C1,12.805042462688224,77.46793055702993,29.45,51,city,clear,0,0,9.1,21.82
2026-03-21 11:02:17.445423,H2,12.855282128505666,77.4130260180703,52.1,82,highway,clear,0,0,10.97,12.29
2026-03-21 11:02:17.445423,H1,12.733703535717474,77.46522852880872,53.75,73,highway,fog,0,0,6.5,7.09
2026-03-21 12:02:17.445423,H1,12.996202049088296,77.51109824248086,35.57,104,highway,rain,0,0,10.46,20.51
2026-03-21 12:02:17.445423,H2,12.896044406833573,77.48408712947905,55.2,74,highway,clear,0,0,8.89,10.93
2026-03-21 12:02:17.445423,C1,12.80015495535105,77.45071090396189,27.74,58,city,clear,0,0,5.08,14.75
2026-03-21 12:02:17.445423,C2,12.916921326244314,77.57217098807155,20.33,70,city,rain,0,0,6.79,20.5
2026-03-21 12:02:17.445423,C3,12.720354634871198,77.48124763033407,18.49,61,city,rain,0,0,11.64,39.04
2026-03-21 12:02:17.445423,R1,12.932168657526356,77.61706046516896,35.54,36,rural,rain,0,0,5.03,11.55
2026-03-21 12:02:17.445423,R2,12.73575780531719,77.58958769297816,31.04,55,rural,rain,0,0,5.29,8.68
2026-03-21 13:02:17.445423,R2,12.970472298149671,77.5795990417373,54.0,26,rural,clear,0,0,5.22,6.92
2026-03-21 13:02:17.445423,R1,12.939067521652236,77.65149352563216,38.99,45,rural,rain,0,0,3.54,2.51
2026-03-21 13:02:17.445423,C3,12.716363054686349,77.4015545249506,30.82,54,city,clear,0,0,6.27,13.09
2026-03-21 13:02:17.445423,C2,12.990644117278947,77.68967379047835,27.89,57,city,clear,0,0,7.6,15.88
2026-03-21 13:02:17.445423,C1,12.985365966091232,77.56836525683484,32.06,59,city,clear,0,0,6.6,15.16
2026-03-21 13:02:17.445423,H2,12.86135392334971,77.45195912598996,58.58,72,highway,clear,0,0,4.37,8.2
2026-03-21 13:02:17.445423,H1,12.972737221320344,77.50703772375998,54.1,80,highway,clear,0,0,8.21,9.62
2026-03-21 14:02:17.445423,H1,12.700386983336896,77.5584877468813,54.11,86,highway,clear,0,0,11.05,12.79
2026-03-21 14:02:17.445423,H2,12.990265601581617,77.51446249518837,54.4,80,highway,clear,0,0,2.18,0.01
2026-03-21 14:02:17.445423,C1,12.80118189168678,77.54481109475667,38.19,52,city,clear,0,0,7.46,10.83
2026-03-21 14:02:17.445423,C2,12.969907825508876,77.40028660002704,36.72,68,city,clear,0,0,8.46,15.16
2026-03-21 14:02:17.445423,C3,12.730808317045192,77.62155948270622,16.72,70,city,rain,0,0,6.33,24.32
2026-03-21 14:02:17.445423,R1,12.988587155735512,77.68870356052521,48.08,34,rural,clear,0,0,7.23,7.88
2026-03-21 14:02:17.445423,R2,12.766366417007372,77.51074280465483,50.98,25,rural,clear,0,0,4.09,4.96
2026-03-21 15:02:17.445423,R2,12.801838591171206,77.47683488031439,51.56,14,rural,clear,0,0,5.99,7.55
2026-03-21 15:02:17.445423,R1,12.930710268311385,77.60284515769995,58.1,14,rural,clear,0,0,4.65,4.79
2026-03-21 15:02:17.445423,C3,12.923705737630495,77.48146961116322,37.75,60,city,clear,0,0,4.24,6.68
2026-03-21 15:02:17.445423,C2,12.986766672247398,77.64271388652914,9.08,79,city,rain,0,0,7.58,51.76
2026-03-21 15:02:17.445423,H2,12.943062956709804,77.61590557826328,55.39,71,highway,fog,0,0,7.32,8.07
2026-03-21 15:02:17.445423,C1,12.791074751569797,77.55894886001933,10.04,64,city,rain,0,0,5.37,35.39
2026-03-21 15:02:17.445423,H1,12.875206585247856,77.521991141418,55.82,76,highway,clear,0,0,5.44,7.31
2026-03-21 16:02:17.445423,H1,12.870456867570587,77.50124400692233,62.08,76,highway,clear,0,0,6.62,6.83
2026-03-21 16:02:17.445423,H2,12.94195997429386,77.66891401486443,49.67,68,highway,clear,0,0,6.38,9.6
2026-03-21 16:02:17.445423,C1,12.70203447982039,77.68665836052678,18.71,79,city,rain,0,0,9.03,33.11
2026-03-21 16:02:17.445423,C2,12.955377707852325,77.4913789053984,30.29,53,city,clear,0,0,6.82,15.51
2026-03-21 16:02:17.445423,C3,12.903032291759445,77.44079081701811,26.88,68,city,clear,0,0,8.41,22.32
2026-03-21 16:02:17.445423,R1,12.929640515329002,77.4284643536015,35.59,62,rural,rain,0,0,7.92,16.73
2026-03-21 16:02:17.445423,R2,12.880267367952515,77.56754435202176,39.6,28,rural,rain,0,0,8.56,16.49
2026-03-21 17:02:17.445423,R2,12.91143908148547,77.60776606358937,44.91,57,rural,clear,0,0,10.48,17.08
2026-03-21 17:02:17.445423,R1,12.781258935188607,77.56615874439187,38.63,73,rural,clear,0,0,7.69,13.59
2026-03-21 17:02:17.445423,C3,12.720188154319347,77.52083852773332,21.73,88,city,clear,0,0,6.7,19.66
2026-03-21 17:02:17.445423,C2,12.991918196055236,77.67669994749458,19.32,98,city,clear,0,0,8.91,27.24
2026-03-21 17:02:17.445423,C1,12.851125170139928,77.56360093773765,8.0,115,city,rain,0,0,7.65,60.4
2026-03-21 17:02:17.445423,H2,12.939412820345652,77.67951434401478,48.09,110,highway,clear,0,0,8.17,11.98
2026-03-21 17:02:17.445423,H1,12.956742520610147,77.68635745841524,44.23,116,highway,clear,0,0,5.32,10.15
2026-03-21 18:02:17.445423,H1,12.820698587177178,77.56313064656766,50.08,148,highway,clear,0,1,7.66,11.52
2026-03-21 18:02:17.445423,H2,12.897622807133601,77.58043070279382,32.81,161,highway,rain,0,1,4.91,12.4
2026-03-21 18:02:17.445423,C1,12.758694890946218,77.46415574263679,17.88,126,city,clear,0,1,8.64,32.61
2026-03-21 18:02:17.445423,C2,12.708066892093077,77.49578707273376,16.17,144,city,clear,0,1,11.43,46.64
2026-03-21 18:02:17.445423,C3,12.812155871441046,77.58175466859947,8.0,159,city,rain,0,1,9.62,74.31
2026-03-21 18:02:17.445423,R1,12.87071253314753,77.48696750156373,24.36,121,rural,rain,0,1,3.17,10.1
2026-03-21 18:02:17.445423,R2,12.759086400899648,77.63602676164687,37.74,97,rural,clear,0,1,9.86,14.2
2026-03-21 19:02:17.445423,R2,12.90611637497609,77.42377004670209,23.2,109,rural,fog,0,1,8.2,23.31
2026-03-21 19:02:17.445423,R1,12.756169187826956,77.51051518126764,38.7,88,rural,clear,0,1,7.89,12.27
2026-03-21 19:02:17.445423,C3,12.747475054282019,77.43981814417779,11.53,140,city,fog,0,1,8.62,46.2
2026-03-21 19:02:17.445423,C1,12.973873925164652,77.50733869117784,8.0,143,city,rain,0,1,9.98,75.74
2026-03-21 19:02:17.445423,H2,12.948000166413117,77.56400526347086,41.54,144,highway,clear,0,1,9.18,16.07
2026-03-21 19:02:17.445423,H1,12.86131179551612,77.41465797202741,47.55,152,highway,clear,0,1,9.58,14.92
2026-03-21 19:02:17.445423,C2,12.927052912923864,77.51772505506511,8.0,157,city,rain,0,1,8.64,69.48
2026-03-21 20:02:17.445423,R1,12.739642890754402,77.67057499885566,44.83,57,rural,clear,0,1,9.05,14.24
2026-03-21 20:02:17.445423,C3,12.965691631060238,77.5083519931253,9.69,104,city,rain,0,1,7.77,48.36
2026-03-21 20:02:17.445423,C2,12.91921256302047,77.50478082566123,15.34,96,city,fog,0,1,8.72,37.85
2026-03-21 20:02:17.445423,R2,12.861048520360644,77.50194430081298,45.14,53,rural,clear,0,1,6.81,9.39
2026-03-21 20:02:17.445423,H2,12.816046853682318,77.48401223762602,44.42,125,highway,clear,0,1,6.38,16.06
2026-03-21 20:02:17.445423,H1,12.843138168374574,77.55939644484367,50.21,98,highway,clear,0,1,7.54,11.19
2026-03-21 20:02:17.445423,C1,12.99124979495714,77.5375751471629,29.78,77,city,clear,0,1,7.08,15.14
2026-03-21 21:02:17.445423,H1,12.985883954207443,77.57262094000102,59.16,74,highway,clear,0,0,7.65,8.95
2026-03-21 21:02:17.445423,H2,12.896770635899125,77.54371930937556,42.89,94,highway,rain,0,0,6.26,11.7
2026-03-21 21:02:17.445423,C1,12.750832180163513,77.63505920748007,28.74,54,city,fog,0,0,5.56,11.64
2026-03-21 21:02:17.445423,C2,12.946837554504462,77.56450945271399,35.05,46,city,clear,0,0,9.19,17.77
2026-03-21 21:02:17.445423,C3,12.806890925430492,77.51368032344264,29.48,56,city,fog,0,0,9.03,18.46
2026-03-21 21:02:17.445423,R1,12.738561027388286,77.4103380410335,48.66,26,rural,clear,0,0,5.59,5.2
2026-03-21 21:02:17.445423,R2,12.956630106891101,77.66947074893092,54.54,17,rural,clear,0,0,7.37,9.31
2026-03-21 22:02:17.445423,C3,12.894366760498947,77.61464789903727,28.88,55,city,clear,0,0,10.85,22.56
2026-03-21 22:02:17.445423,C2,12.924625359323368,77.45601777060583,26.15,66,city,fog,0,0,6.5,14.78
2026-03-21 22:02:17.445423,R1,12.767122838070922,77.67490401671422,37.57,52,rural,rain,0,0,6.66,12.51
2026-03-21 22:02:17.445423,H2,12.929496153640374,77.62117935602755,59.1,69,highway,clear,0,0,9.84,13.87
2026-03-21 22:02:17.445423,H1,12.854609304648816,77.56262487593722,60.64,64,highway,clear,0,0,5.63,8.22
2026-03-21 22:02:17.445423,C1,12.963290439041922,77.53844432151227,24.89,63,city,clear,0,0,8.34,17.85
2026-03-21 22:02:17.445423,R2,12.896166357356407,77.59267744115253,53.86,20,rural,clear,0,0,11.22,13.61
2026-03-21 23:02:17.445423,R2,12.799673354620626,77.55068337354268,35.32,39,rural,rain,0,0,5.07,9.14
2026-03-21 23:02:17.445423,C3,12.850868240943774,77.6749159231267,27.52,56,city,clear,0,0,6.39,14.87
2026-03-21 23:02:17.445423,C2,12.83825706288793,77.5161919815962,32.44,48,city,clear,0,0,7.05,13.63
2026-03-21 23:02:17.445423,R1,12.705864991492891,77.44821868295331,50.28,10,rural,clear,0,0,6.94,7.2
2026-03-21 23:02:17.445423,H2,12.895937400266181,77.54463321607632,56.15,67,highway,clear,0,0,10.0,12.09
2026-03-21 23:02:17.445423,C1,12.763837477612453,77.45405825211269,9.68,85,city,rain,0,0,9.6,63.91
2026-03-21 23:02:17.445423,H1,12.82551686639905,77.58095370897347,44.85,86,highway,fog,0,0,6.32,13.42
2026-03-22 00:02:17.445423,H1,12.8331371720438,77.55975903875547,48.32,83,highway,rain,0,0,9.16,15.01
2026-03-22 00:02:17.445423,H2,12.880956007921801,77.56355359279793,62.71,66,highway,clear,0,0,7.63,12.36
2026-03-22 00:02:17.445423,C1,12.901731040827004,77.50879939735711,35.09,65,city,clear,0,0,5.45,9.9
2026-03-22 00:02:17.445423,C2,12.756798491926789,77.4690634076338,14.83,71,city,rain,0,0,8.61,33.48
2026-03-22 00:02:17.445423,C3,12.726138793614151,77.5173837752698,34.86,59,city,clear,0,0,7.29,10.54
2026-03-22 00:02:17.445423,R1,12.738779783768619,77.48042363472291,41.84,34,rural,fog,0,0,4.81,8.59
2026-03-22 00:02:17.445423,R2,12.79160378476862,77.55958453678562,48.72,34,rural,clear,0,0,7.66,9.45
2026-03-22 01:02:17.445423,R2,12.884859541888718,77.66638697480873,50.06,17,rural,clear,0,0,9.35,8.92
2026-03-22 01:02:17.445423,R1,12.999307391787902,77.58539583627646,45.45,47,rural,clear,0,0,3.72,4.97
2026-03-22 01:02:17.445423,C3,12.77756139003727,77.65407968317275,25.78,62,city,clear,0,0,7.54,19.05
2026-03-22 01:02:17.445423,C2,12.807783503798872,77.40261440919802,20.26,62,city,fog,0,0,8.26,23.7
2026-03-22 01:02:17.445423,C1,12.710990482541064,77.59016414089088,20.97,71,city,fog,0,0,8.89,27.16
2026-03-22 01:02:17.445423,H2,12.968012744765126,77.67421097004893,53.81,60,highway,clear,0,0,6.99,8.89
2026-03-22 01:02:17.445423,H1,12.789498929539825,77.46634842576219,42.18,98,highway,rain,0,0,4.74,7.39
2026-03-22 02:02:17.445423,H1,12.995357434202596,77.55378570494022,51.98,72,highway,clear,0,0,7.93,10.37
2026-03-22 02:02:17.445423,H2,12.796791920303159,77.66896870197608,44.79,81,highway,rain,0,0,6.84,10.53
2026-03-22 02:02:17.445423,C1,12.94267974627724,77.48813408752952,15.29,84,city,rain,0,0,5.54,20.13
2026-03-22 02:02:17.445423,C2,12.731946969273606,77.44141851868557,25.03,64,city,clear,0,0,6.65,18.01
2026-03-22 02:02:17.445423,C3,12.951493516567684,77.55266225222701,19.07,74,city,rain,0,0,9.77,32.22
2026-03-22 02:02:17.445423,R1,12.849076459675434,77.68476963963731,51.53,12,rural,clear,0,0,8.18,11.96
2026-03-22 02:02:17.445423,R2,12.911433220394528,77.60827116063344,49.52,27,rural,clear,0,0,9.6,10.97
2026-03-22 03:02:17.445423,R2,12.767437330560421,77.47419698206193,48.49,19,rural,clear,0,0,9.44,10.24
2026-03-22 03:02:17.445423,R1,12.950321213414052,77.5491858072633,35.68,25,rural,rain,0,0,7.39,13.27
2026-03-22 03:02:17.445423,C3,12.973446161570436,77.69187153006341,30.71,54,city,fog,0,0,6.96,15.0
2026-03-22 03:02:17.445423,C2,12.752161762019647,77.68060460859904,28.0,62,city,clear,0,0,7.17,14.6
2026-03-22 03:02:17.445423,C1,12.74360509150253,77.53526198193006,12.5,80,city,rain,0,0,7.74,34.21
2026-03-22 03:02:17.445423,H2,12.932921339035541,77.44271637749648,62.48,69,highway,clear,0,0,8.77,8.27
2026-03-22 03:02:17.445423,H1,12.945934748697951,77.4667336252175,60.58,71,highway,clear,0,0,7.8,10.33
2026-03-22 04:02:17.445423,H1,12.74801341814173,77.5584721880762,60.02,73,highway,clear,0,0,7.16,9.26
2026-03-22 04:02:17.445423,H2,12.838904604920899,77.51190911672829,42.02,96,highway,rain,0,0,6.45,13.36
2026-03-22 04:02:17.445423,C1,12.782106615687574,77.41358556752749,26.49,68,city,clear,0,0,6.19,13.14
2026-03-22 04:02:17.445423,C2,12.959045332989236,77.41703431021352,27.08,79,city,clear,0,0,4.9,12.13
2026-03-22 04:02:17.445423,C3,12.880008832522885,77.44561077230837,9.59,68,city,rain,0,0,10.69,68.68
2026-03-22 04:02:17.445423,R1,12.81900218423902,77.62154377968187,52.88,27,rural,clear,0,0,7.77,10.36
2026-03-22 04:02:17.445423,R2,12.944872513524482,77.6732554047129,30.59,55,rural,rain,0,0,8.28,17.97
2026-03-22 05:02:17.445423,R2,12.850170388237169,77.45305466043212,46.2,23,rural,clear,0,0,11.2,14.97
2026-03-22 05:02:17.445423,R1,12.813678897236649,77.689540319484,34.42,50,rural,rain,0,0,4.54,10.18
2026-03-22 05:02:17.445423,C3,12.96209192393074,77.4604667783014,12.58,73,city,rain,0,0,7.41,34.85
2026-03-22 05:02:17.445423,C2,12.715664486524702,77.42778834262259,33.68,51,city,clear,0,0,5.55,9.14
2026-03-22 05:02:17.445423,C1,12.784364018077804,77.59044828376345,28.22,65,city,clear,0,0,9.67,23.27
2026-03-22 05:02:17.445423,H2,12.736131698143453,77.40839596776267,53.37,80,highway,clear,0,0,8.41,11.03
2026-03-22 05:02:17.445423,H1,12.943554053844606,77.65705445328109,51.39,71,highway,clear,0,0,6.2,9.05
2026-03-22 06:02:17.445423,H1,12.813865332122402,77.48134101536782,51.22,70,highway,clear,0,0,6.14,10.59
2026-03-22 06:02:17.445423,H2,12.90582732135068,77.63431002226572,54.53,80,highway,clear,0,0,7.17,9.98
2026-03-22 06:02:17.445423,C1,12.910422058614513,77.47520489685272,31.86,41,city,clear,0,0,6.89,15.34
2026-03-22 06:02:17.445423,C2,12.836709058006354,77.59446481208141,28.67,62,city,clear,0,0,11.09,25.45
2026-03-22 06:02:17.445423,C3,12.93708258012227,77.44397621730623,8.0,79,city,rain,0,0,5.85,46.16
2026-03-22 06:02:17.445423,R1,12.907953135837703,77.58108622883447,43.32,23,rural,clear,0,0,1.5,1.17
2026-03-22 06:02:17.445423,R2,12.96286813325185,77.48064816566655,46.97,20,rural,clear,0,0,6.67,8.98
2026-03-22 07:02:17.445423,R2,12.897729101507311,77.5606482282103,37.75,58,rural,fog,0,0,7.68,12.75
2026-03-22 07:02:17.445423,C3,12.737110594587003,77.59446580047043,8.0,120,city,rain,0,0,7.99,61.65
2026-03-22 07:02:17.445423,C2,12.876630009886066,77.6082651179064,20.8,104,city,clear,0,0,3.77,11.84
2026-03-22 07:02:17.445423,R1,12.79882366483353,77.6125440356138,38.71,77,rural,clear,0,0,9.86,16.08
2026-03-22 07:02:17.445423,H2,12.778376905483237,77.6376197625274,46.18,137,highway,clear,0,0,9.97,17.25
2026-03-22 07:02:17.445423,H1,12.78590788670719,77.464498902726,29.98,133,highway,rain,0,0,6.42,17.11
2026-03-22 07:02:17.445423,C1,12.71167615923597,77.43817728548541,12.37,125,city,clear,0,0,7.09,35.95
2026-03-22 08:02:17.445423,H1,12.875223787673622,77.42221280624038,40.54,120,highway,fog,0,0,9.56,18.77
2026-03-22 08:02:17.445423,H2,12.898806471730982,77.68643199886431,51.08,130,highway,clear,0,0,7.29,9.07
2026-03-22 08:02:17.445423,C1,12.995427559009563,77.442296202119,23.77,83,city,clear,0,0,10.74,28.43
2026-03-22 08:02:17.445423,C2,12.715287107616223,77.67892994988824,22.03,97,city,clear,0,0,5.59,15.73
2026-03-22 08:02:17.445423,C3,12.9536633927662,77.45813144145623,22.62,96,city,clear,0,0,8.62,23.9
2026-03-22 08:02:17.445423,R1,12.867189803864335,77.42100106813825,45.09,50,rural,clear,0,0,9.21,14.19
2026-03-22 08:02:17.445423,R2,12.764445809417648,77.58685528482916,34.09,71,rural,clear,0,0,7.47,15.04
2026-03-22 09:02:17.445423,R2,12.957184079904845,77.56835292634918,29.9,89,rural,fog,0,0,8.62,20.54
2026-03-22 09:02:17.445423,R1,12.978081638607168,77.69185078449541,31.97,84,rural,rain,0,0,5.11,10.4
